File,Variable,Description
OHXPRL_C.htm,OHX20BPD,OHX20BPD - BOP: distal #20
OHXPRL_C.htm,OHX20BPM,OHX20BPM - BOP: midfacial #20
OHXPRL_C.htm,OHX20BPS,OHX20BPS - BOP: mesial #20
OHXPRL_C.htm,OHX21BPD,OHX21BPD - BOP: distal #21
OHXPRL_C.htm,OHX21BPM,OHX21BPM - BOP: midfacial #21
OHXPRL_C.htm,OHX21BPS,OHX21BPS - BOP: mesial #21
OHXPRL_C.htm,OHX22BPD,OHX22BPD - BOP: distal #22
OHXPRL_C.htm,OHX22BPM,OHX22BPM - BOP: midfacial #22
OHXPRL_C.htm,OHX22BPS,OHX22BPS - BOP: mesial #22
OHXPRL_C.htm,OHX23BPD,OHX23BPD - BOP: distal #23
OHXPRL_C.htm,OHX23BPM,OHX23BPM - BOP: midfacial #23
OHXPRL_C.htm,OHX23BPS,OHX23BPS - BOP: mesial #23
OHXPRL_C.htm,OHX24BPD,OHX24BPD - BOP: distal #24
OHXPRL_C.htm,OHX24BPM,OHX24BPM - BOP: midfacial #24
OHXPRL_C.htm,OHX24BPS,OHX24BPS - BOP: mesial #24
OHXPRL_C.htm,OHX31BPD,OHX31BPD - BOP: distal #31
OHXPRL_C.htm,OHX31BPM,OHX31BPM - BOP: midfacial #31
OHXPRL_C.htm,OHX31BPS,OHX31BPS - BOP: mesial #31
OHXPRL_C.htm,OHX30BPD,OHX30BPD - BOP: distal #30
OHXPRL_C.htm,OHX30BPM,OHX30BPM - BOP: midfacial #30
OHXPRL_C.htm,OHX30BPS,OHX30BPS - BOP: mesial #30
OHXPRL_C.htm,OHX29BPD,OHX29BPD - BOP: distal #29
OHXPRL_C.htm,OHX29BPM,OHX29BPM - BOP: midfacial #29
OHXPRL_C.htm,OHX29BPS,OHX29BPS - BOP: mesial #29
OHXPRL_C.htm,OHX28BPD,OHX28BPD - BOP: distal #28
OHXPRL_C.htm,OHX28BPM,OHX28BPM - BOP: midfacial #28
OHXPRL_C.htm,OHX28BPS,OHX28BPS - BOP: mesial #28
OHXPRL_C.htm,OHX27BPD,OHX27BPD - BOP: distal #27
OHXPRL_C.htm,OHX27BPM,OHX27BPM - BOP: midfacial #27
OHXPRL_C.htm,OHX27BPS,OHX27BPS - BOP: mesial #27
OHXPRL_C.htm,OHX26BPD,OHX26BPD - BOP: distal #26
OHXPRL_C.htm,OHX26BPM,OHX26BPM - BOP: midfacial #26
OHXPRL_C.htm,OHX26BPS,OHX26BPS - BOP: mesial #26
OHXPRL_C.htm,OHX25BPD,OHX25BPD - BOP: distal #25
OHXPRL_C.htm,OHX25BPM,OHX25BPM - BOP: midfacial #25
OHXPRL_C.htm,OHX25BPS,OHX25BPS - BOP: mesial #25
OHXPRU_C.htm,SEQN,SEQN - Respondent sequence number
OHXPRU_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXPRU_C.htm,OHASCST4,OHASCST4 - Periodontal Status Code
OHXPRU_C.htm,OHD02CJM,OHD02CJM - LOA: mid-facial #2 FGM/CEJ
OHXPRU_C.htm,OHD02PCM,OHD02PCM - LOA: mid-facial #2 PD
OHXPRU_C.htm,OHD02LAM,OHD02LAM - LOA: mid-facial #2 calculated LA
OHXPRU_C.htm,OHD02CJS,OHD02CJS - LOA: mesial #2 FGM/CEJ
OHXPRU_C.htm,OHD02PCS,OHD02PCS - LOA: mesial #2 PD
OHXPRU_C.htm,OHD02LAS,OHD02LAS - LOA: mesial #2 calculated LA
OHXPRU_C.htm,OHD02CJD,OHD02CJD - LOA: distal #2 FGM/CEJ
OHXPRU_C.htm,OHD02PCD,OHD02PCD - LOA: distal #2 PD
OHXPRU_C.htm,OHD02LAD,OHD02LAD - LOA: distal #2 calculated LA
OHXPRU_C.htm,OHD03CJM,OHD03CJM - LOA:mid-facial #3 FGM/CEJ
OHXPRU_C.htm,OHD03PCM,OHD03PCM - LOA: mid-facial #3 PD
OHXPRU_C.htm,OHD03LAM,OHD03LAM - LOA: mid-facial #3 calculated LA
OHXPRU_C.htm,OHD03CJS,OHD03CJS - LOA: mesial #3 FGM/CEJ
OHXPRU_C.htm,OHD03PCS,OHD03PCS - LOA: mesial #3 PD
OHXPRU_C.htm,OHD03LAS,OHD03LAS - LOA: mesial #3 calculated LA
OHXPRU_C.htm,OHD03CJD,OHD03CJD - LOA: distal #3 FGM/CEJ
OHXPRU_C.htm,OHD03PCD,OHD03PCD - LOA: distal #3 PD
OHXPRU_C.htm,OHD03LAD,OHD03LAD - LOA: distal #3 calculated LA
OHXPRU_C.htm,OHD04CJM,OHD04CJM - LOA: mid-facial #4 FGM/CEJ
OHXPRU_C.htm,OHD04PCM,OHD04PCM - LOA: mid-facial #4 PD
OHXPRU_C.htm,OHD04LAM,OHD04LAM - LOA: mid-facial #4 calculated LA
OHXPRU_C.htm,OHD04CJS,OHD04CJS - LOA: mesial #4 FGM/CEJ
OHXPRU_C.htm,OHD04PCS,OHD04PCS - LOA: mesial #4 PD
OHXPRU_C.htm,OHD04LAS,OHD04LAS - LOA: mesial #4 calculated LA
OHXPRU_C.htm,OHD04CJD,OHD04CJD - LOA: distal #4 FGM/CEJ
OHXPRU_C.htm,OHD04PCD,OHD04PCD - LOA: distal #4 PD
OHXPRU_C.htm,OHD04LAD,OHD04LAD - LOA: distal #4 calculated LA
OHXPRU_C.htm,OHD05CJM,OHD05CJM - LOA: mid-facial #5 FGM/CEJ
OHXPRU_C.htm,OHD05PCM,OHD05PCM - LOA: mid-facial #5 PD
OHXPRU_C.htm,OHD05LAM,OHD05LAM - LOA: mid-facial #5 calculated LA
OHXPRU_C.htm,OHD05CJS,OHD05CJS - LOA: mesial #5 FGM/CEJ
OHXPRU_C.htm,OHD05PCS,OHD05PCS - LOA: mesial #5 PD
OHXPRU_C.htm,OHD05LAS,OHD05LAS - LOA: mesial #5 calculated LA
OHXPRU_C.htm,OHD05CJD,OHD05CJD - LOA: distal #5 FGM/CEJ
OHXPRU_C.htm,OHD05PCD,OHD05PCD - LOA: distal #5 PD
OHXPRU_C.htm,OHD05LAD,OHD05LAD - LOA: distal #5 calculated LA
OHXPRU_C.htm,OHD06CJM,OHD06CJM - LOA: mid-facial #6 FGM/CEJ
OHXPRU_C.htm,OHD06PCM,OHD06PCM - LOA: mid-facial #6 PD
OHXPRU_C.htm,OHD06LAM,OHD06LAM - LOA: mid-facial #6 calculated LA
OHXPRU_C.htm,OHD06CJS,OHD06CJS - LOA: mesial #6 FGM/CEJ
OHXPRU_C.htm,OHD06PCS,OHD06PCS - LOA: mesial #6 PD
OHXPRU_C.htm,OHD06LAS,OHD06LAS - LOA: mesial #6 calculated LA
OHXPRU_C.htm,OHD06CJD,OHD06CJD - LOA: distal #6 FGM/CEJ
OHXPRU_C.htm,OHD06PCD,OHD06PCD - LOA: distal #6 PD
OHXPRU_C.htm,OHD06LAD,OHD06LAD - LOA: distal #6 calculated LA
OHXPRU_C.htm,OHD07CJM,OHD07CJM - LOA: mid-facial #7 FGM/CEJ
OHXPRU_C.htm,OHD07PCM,OHD07PCM - LOA: mid-facial #7 PD
OHXPRU_C.htm,OHD07LAM,OHD07LAM - LOA: mid-facial #7 calculated LA
OHXPRU_C.htm,OHD07CJS,OHD07CJS - LOA: mesial #7 FGM/CEJ
OHXPRU_C.htm,OHD07PCS,OHD07PCS - LOA: mesial #7 PD
OHXPRU_C.htm,OHD07LAS,OHD07LAS - LOA: mesial #7 calculated LA
OHXPRU_C.htm,OHD07CJD,OHD07CJD - LOA: distal #7 FGM/CEJ
OHXPRU_C.htm,OHD07PCD,OHD07PCD - LOA: distal #7 PD
OHXPRU_C.htm,OHD07LAD,OHD07LAD - LOA: distal #7 calculated LA
OHXPRU_C.htm,OHD08CJM,OHD08CJM - LOA: mid-facial #8 FGM/CEJ
OHXPRU_C.htm,OHD08PCM,OHD08PCM - LOA: mid-facial #8 PD
OHXPRU_C.htm,OHD08LAM,OHD08LAM - LOA: mid-facial #8 calculated LA
OHXPRU_C.htm,OHD08CJS,OHD08CJS - LOA: mesial #8 FGM/CEJ
OHXPRU_C.htm,OHD08PCS,OHD08PCS - LOA: mesial #8 PD
OHXPRU_C.htm,OHD08LAS,OHD08LAS - LOA: mesial #8 calculated LA
OHXPRU_C.htm,OHD08CJD,OHD08CJD - LOA: distal #8 FGM/CEJ
OHXPRU_C.htm,OHD08PCD,OHD08PCD - LOA: distal #8 PD
OHXPRU_C.htm,OHD08LAD,OHD08LAD - LOA: distal #8 calculated LA
OHXPRU_C.htm,OHD15CJM,OHD15CJM - LOA: mid-facial #15 FGM/CEJ
OHXPRU_C.htm,OHD15PCM,OHD15PCM - LOA: mid-facial #15 PD
OHXPRU_C.htm,OHD15LAM,OHD15LAM - LOA: mid-facial #15 calculated LA
OHXPRU_C.htm,OHD15CJS,OHD15CJS - LOA: mesial #15 FGM/CEJ
OHXPRU_C.htm,OHD15PCS,OHD15PCS - LOA: mesial #15 PD
OHXPRU_C.htm,OHD15LAS,OHD15LAS - LOA: mesial #15 calculated LA
OHXPRU_C.htm,OHD15CJD,OHD15CJD - LOA: distal #15 FGM/CEJ
OHXPRU_C.htm,OHD15PCD,OHD15PCD - LOA: distal #15 PD
OHXPRU_C.htm,OHD15LAD,OHD15LAD - LOA: distal #15 calculated LA
OHXPRU_C.htm,OHD14CJM,OHD14CJM - LOA: mid-facial #14 FGM/CEJ
OHXPRU_C.htm,OHD14PCM,OHD14PCM - LOA: mid-facial #14 PD
OHXPRU_C.htm,OHD14LAM,OHD14LAM - LOA: mid-facial #14 calculated LA
OHXPRU_C.htm,OHD14CJS,OHD14CJS - LOA: mesial #14 FGM/CEJ
OHXPRU_C.htm,OHD14PCS,OHD14PCS - LOA: mesial #14 PD
OHXPRU_C.htm,OHD14LAS,OHD14LAS - LOA: mesial #14 calculated LA
OHXPRU_C.htm,OHD14CJD,OHD14CJD - LOA: distal #14 FGM/CEJ
OHXPRU_C.htm,OHD14PCD,OHD14PCD - LOA: distal #14 PD
OHXPRU_C.htm,OHD14LAD,OHD14LAD - LOA: distal #14 calculated LA
OHXPRU_C.htm,OHD13CJM,OHD13CJM - LOA: mid-facial #13 FGM/CEJ
OHXPRU_C.htm,OHD13PCM,OHD13PCM - LOA: mid-facial #13 PD
OHXPRU_C.htm,OHD13LAM,OHD13LAM - LOA: mid-facial #13 calculated LA
OHXPRU_C.htm,OHD13CJS,OHD13CJS - LOA: mesial #13 FGM/CEJ
OHXPRU_C.htm,OHD13PCS,OHD13PCS - LOA: mesial #13 PD
OHXPRU_C.htm,OHD13LAS,OHD13LAS - LOA: mesial #13 calculated LA
OHXPRU_C.htm,OHD13CJD,OHD13CJD - LOA: distal #13 FGM/CEJ
OHXPRU_C.htm,OHD13PCD,OHD13PCD - LOA: distal #13 PD
OHXPRU_C.htm,OHD13LAD,OHD13LAD - LOA: distal #13 calculated LA
OHXPRU_C.htm,OHD12CJM,OHD12CJM - LOA: mid-facial #12 FGM/CEJ
OHXPRU_C.htm,OHD12PCM,OHD12PCM - LOA: mid-facial #12 PD
OHXPRU_C.htm,OHD12LAM,OHD12LAM - LOA: mid-facial #12 calculated LA
OHXPRU_C.htm,OHD12CJS,OHD12CJS - LOA: mesial #12 FGM/CEJ
OHXPRU_C.htm,OHD12PCS,OHD12PCS - LOA: mesial #12 PD
OHXPRU_C.htm,OHD12LAS,OHD12LAS - LOA: mesial #12 calculated LA
OHXPRU_C.htm,OHD12CJD,OHD12CJD - LOA: distal #12 FGM/CEJ
OHXPRU_C.htm,OHD12PCD,OHD12PCD - LOA: distal #12 PD
OHXPRU_C.htm,OHD12LAD,OHD12LAD - LOA: distal #12 calculated LA
OHXPRU_C.htm,OHD11CJM,OHD11CJM - LOA: mid-facial #11 FGM/CEJ
OHXPRU_C.htm,OHD11PCM,OHD11PCM - LOA: mid-facial #11 PD
OHXPRU_C.htm,OHD11LAM,OHD11LAM - LOA: mid-facial #11 calculated LA
OHXPRU_C.htm,OHD11CJS,OHD11CJS - LOA: mesial #11 FGM/CEJ
OHXPRU_C.htm,OHD11PCS,OHD11PCS - LOA: mesial #11 PD
OHXPRU_C.htm,OHD11LAS,OHD11LAS - LOA: mesial #11 calculated LA
OHXPRU_C.htm,OHD11CJD,OHD11CJD - LOA: distal #11 FGM/CEJ
OHXPRU_C.htm,OHD11PCD,OHD11PCD - LOA: distal #11 PD
OHXPRU_C.htm,OHD11LAD,OHD11LAD - LOA: distal #11 calculated LA
OHXPRU_C.htm,OHD10CJM,OHD10CJM - LOA: mid-facial #10 FGM/CEJ
OHXPRU_C.htm,OHD10PCM,OHD10PCM - LOA: mid-facial #10 PD
OHXPRU_C.htm,OHD10LAM,OHD10LAM - LOA: mid-facial #10 calculated LA
OHXPRU_C.htm,OHD10CJS,OHD10CJS - LOA: mesial #10 FGM/CEJ
OHXPRU_C.htm,OHD10PCS,OHD10PCS - LOA: mesial #10 PD
OHXPRU_C.htm,OHD10LAS,OHD10LAS - LOA: mesial #10 calculated LA
OHXPRU_C.htm,OHD10CJD,OHD10CJD - LOA: distal #10 FGM/CEJ
OHXPRU_C.htm,OHD10PCD,OHD10PCD - LOA: distal #10 PD
OHXPRU_C.htm,OHD10LAD,OHD10LAD - LOA: distal #10 calculated LA
OHXPRU_C.htm,OHD09CJM,OHD09CJM - LOA: mid-facial #9 FGM/CEJ
OHXPRU_C.htm,OHD09PCM,OHD09PCM - LOA: mid-facial #9 PD
OHXPRU_C.htm,OHD09LAM,OHD09LAM - LOA: mid-facial #9 calculated LA
OHXPRU_C.htm,OHD09CJS,OHD09CJS - LOA: mesial #9 FGM/CEJ
OHXPRU_C.htm,OHD09PCS,OHD09PCS - LOA: mesial #9 PD
OHXPRU_C.htm,OHD09LAS,OHD09LAS - LOA: mesial #9 calculated LA
OHXPRU_C.htm,OHD09CJD,OHD09CJD - LOA: distal #9 FGM/CEJ
OHXPRU_C.htm,OHD09PCD,OHD09PCD - LOA: distal #9 PD
OHXPRU_C.htm,OHD09LAD,OHD09LAD - LOA: distal #9 calculated LA
OHXPRU_C.htm,OHX02BPD,OHX02BPD - BOP: distal #2
OHXPRU_C.htm,OHX02BPM,OHX02BPM - BOP: midfacial #2
OHXPRU_C.htm,OHX02BPS,OHX02BPS - BOP: mesial #2
OHXPRU_C.htm,OHX03BPD,OHX03BPD - BOP: distal #3
OHXPRU_C.htm,OHX03BPM,OHX03BPM - BOP: midfacial #3
OHXPRU_C.htm,OHX03BPS,OHX03BPS - BOP: mesial #3
OHXPRU_C.htm,OHX04BPD,OHX04BPD - BOP: distal #4
OHXPRU_C.htm,OHX04BPM,OHX04BPM - BOP: midfacial #4
OHXPRU_C.htm,OHX04BPS,OHX04BPS - BOP: mesial #4
OHXPRU_C.htm,OHX05BPD,OHX05BPD - BOP: distal #5
OHXPRU_C.htm,OHX05BPM,OHX05BPM - BOP: midfacial #5
OHXPRU_C.htm,OHX05BPS,OHX05BPS - BOP: mesial #5
OHXPRU_C.htm,OHX06BPD,OHX06BPD - BOP: distal #6
OHXPRU_C.htm,OHX06BPM,OHX06BPM - BOP: midfacial #6
OHXPRU_C.htm,OHX06BPS,OHX06BPS - BOP: mesial #6
OHXPRU_C.htm,OHX07BPD,OHX07BPD - BOP: distal #7
OHXPRU_C.htm,OHX07BPM,OHX07BPM - BOP: midfacial #7
OHXPRU_C.htm,OHX07BPS,OHX07BPS - BOP: mesial #7
OHXPRU_C.htm,OHX08BPD,OHX08BPD - BOP: distal #8
OHXPRU_C.htm,OHX08BPM,OHX08BPM - BOP: midfacial #8
OHXPRU_C.htm,OHX08BPS,OHX08BPS - BOP: mesial #8
OHXPRU_C.htm,OHX15BPD,OHX15BPD - BOP: distal #15
OHXPRU_C.htm,OHX15BPM,OHX15BPM - BOP: midfacial #15
OHXPRU_C.htm,OHX15BPS,OHX15BPS - BOP: mesial #15
OHXPRU_C.htm,OHX14BPD,OHX14BPD - BOP: distal #14
OHXPRU_C.htm,OHX14BPM,OHX14BPM - BOP: midfacial #14
OHXPRU_C.htm,OHX14BPS,OHX14BPS - BOP: mesial #14
OHXPRU_C.htm,OHX13BPD,OHX13BPD - BOP: distal #13
OHXPRU_C.htm,OHX13BPM,OHX13BPM - BOP: midfacial #13
OHXPRU_C.htm,OHX13BPS,OHX13BPS - BOP: mesial #13
OHXPRU_C.htm,OHX12BPD,OHX12BPD - BOP: distal #12
OHXPRU_C.htm,OHX12BPM,OHX12BPM - BOP: midfacial #12
OHXPRU_C.htm,OHX12BPS,OHX12BPS - BOP: mesial #12
OHXPRU_C.htm,OHX11BPD,OHX11BPD - BOP: distal #11
OHXPRU_C.htm,OHX11BPM,OHX11BPM - BOP: midfacial #11
OHXPRU_C.htm,OHX11BPS,OHX11BPS - BOP: mesial #11
OHXPRU_C.htm,OHX10BPD,OHX10BPD - BOP: distal #10
OHXPRU_C.htm,OHX10BPM,OHX10BPM - BOP: midfacial #10
OHXPRU_C.htm,OHX10BPS,OHX10BPS - BOP: mesial #10
OHXPRU_C.htm,OHX09BPD,OHX09BPD - BOP: distal #9
OHXPRU_C.htm,OHX09BPM,OHX09BPM - BOP: midfacial #9
OHXPRU_C.htm,OHX09BPS,OHX09BPS - BOP: mesial #9
OHXREF_C.htm,SEQN,SEQN - Respondent sequence number
OHXREF_C.htm,OHAEXSTS,OHAEXSTS - Overall Oral Health Exam Status
OHXREF_C.htm,OHASCST5,OHASCST5 - Referral Status Code
OHXREF_C.htm,OHQ131,OHQ131 - Must always take antibiotics?
OHXREF_C.htm,OHQ132,OHQ132 - Had a heart problem?
OHXREF_C.htm,OHQ134,OHQ134 - Had congenital heart murmurs?
OHXREF_C.htm,OHQ136,OHQ136 - Had heart valve problem?
OHXREF_C.htm,OHQ138,OHQ138 - Had congenital heart disease?
OHXREF_C.htm,OHQ140,OHQ140 - Had bacterial endocarditis?
OHXREF_C.htm,OHQ142,OHQ142 - Had rheumatic fever?
OHXREF_C.htm,OHQ144,OHQ144 - Have kidney disease w/ renal dialysis?
OHXREF_C.htm,OHQ146,OHQ146 - Have other artificial material?
OHXREF_C.htm,OHQ148,"OHQ148 - Have a hip, bone, or joint replacement?"
OHXREF_C.htm,OHQ011,OHQ011 - Describe the cond. of your mouth/teeth
OHXREF_C.htm,OHQ490a,OHQ490a - Toothache
OHXREF_C.htm,OHQ490b,OHQ490b - Sensitivity
OHXREF_C.htm,OHQ490c,OHQ490c - Cavities/Caries
OHXREF_C.htm,OHQ490d,OHQ490d - Broken/missing fillings or restorations
OHXREF_C.htm,OHQ490e,OHQ490e - Broken / fractured teeth
OHXREF_C.htm,OHQ490f,OHQ490f - Staining/discoloration of teeth
OHXREF_C.htm,OHQ490g,OHQ490g - Crooked teeth or need braces
OHXREF_C.htm,OHQ490h,OHQ490h - Teeth needing extractions
OHXREF_C.htm,OHQ490i,OHQ490i - Missing teeth
OHXREF_C.htm,OHQ490j,OHQ490j - Denture problems
OHXREF_C.htm,OHQ490k,OHQ490k - Periodontal problems
OHXREF_C.htm,OHQ490l,OHQ490l - Unsatisfactory prior dental experience
OHXREF_C.htm,OHQ490m,OHQ490m - None/no specific problem
OHXREF_C.htm,OHQ490n,OHQ490n - Other
OHXREF_C.htm,OHQ410,OHQ410 -  Removable complete/partial max denture
OHXREF_C.htm,OHQ420,OHQ420 - Wears complete/partial max denture
OHXREF_C.htm,OHQ430,OHQ430 - Removable complete/partial mand. denture
OHXREF_C.htm,OHQ440,OHQ440 - Wears complete/partial Mand. denture
OHXREF_C.htm,OHAREC,OHAREC - Overall recommendation for care
OHXREF_C.htm,OHAROCDT,OHAROCDT - Untreated Caries / Restorative needs
OHXREF_C.htm,OHAROCGP,OHAROCGP - Periodontal needs
OHXREF_C.htm,OHAROCOH,OHAROCOH - Gingival / OHI needs
OHXREF_C.htm,OHAROCCI,OHAROCCI - Assessment of soft tissue lesion
OHXREF_C.htm,OHAROCDE,OHAROCDE - Denture/Partial Denture/plates
OHXREF_C.htm,OHAROTH,OHAROTH - Some other finding
OHXREF_C.htm,OHARNF,OHARNF - No significant needs
OHXREF_C.htm,OHARCMT,OHARCMT - Other Referral Comments
OHXREF_C.htm,OHAPOS,OHAPOS - Was participant exam position recumbent
PAQIAF_C.htm,SEQN,SEQN - Respondent sequence number
PAQIAF_C.htm,PADACTIV,PADACTIV - Leisure time activity
PAQIAF_C.htm,PADLEVEL,PADLEVEL - Activity level
PAQIAF_C.htm,PADTIMES,PADTIMES - # of times did activity in past 30 days
PAQIAF_C.htm,PADDURAT,PADDURAT - Average duration of activity (minutes)
PAQIAF_C.htm,PADMETS,PADMETS - MET score for activity
PAQIAF_C.htm,PAAQUEX,PAAQUEX - Questionnaire source flag for weighting
PAQ_C.htm,SEQN,SEQN - Respondent sequence number
PAQ_C.htm,PAD020,PAD020 - Walked or bicycled over past 30 days
PAQ_C.htm,PAQ050Q,PAQ050Q - # times walked or bicycled
PAQ_C.htm,PAQ050U,PAQ050U - Unit of measure (day/week/month)
PAQ_C.htm,PAD080,PAD080 - How long per day (minutes)
PAQ_C.htm,PAQ100,PAQ100 - Tasks around home/yard past 30 days
PAQ_C.htm,PAD120,PAD120 - # of times past 30 days
PAQ_C.htm,PAD160,PAD160 - How long each time (minutes)
PAQ_C.htm,PAQ180,PAQ180 - Avg level of physical activity each day
PAQ_C.htm,PAD200,PAD200 - Vigorous activity over past 30 days
PAQ_C.htm,PAD320,PAD320 - Moderate activity over past 30 days
PAQ_C.htm,PAD440,PAD440 - Muscle strengthening activities
PAQ_C.htm,PAD460,PAD460 - Number of times past 30 days
PAQ_C.htm,PAQ500,PAQ500 - Activity comparison last mo - last yr
PAQ_C.htm,PAQ520,PAQ520 - Compare activity w/others same age
PAQ_C.htm,PAQ540,PAQ540 - Compare activity with 10 years ago
PAQ_C.htm,PAQ560,PAQ560 - # time/week you play or exercise hard
PAQ_C.htm,PAD590,PAD590 - # hours watch TV or videos past 30 days
PAQ_C.htm,PAD600,PAD600 - # of hours use computer past 30 days
PAQ_C.htm,PAAQUEX,PAAQUEX - Questionnaire source flag for weighting
PAXRAW_C.htm,SEQN,SEQN - Respondent sequence number
PAXRAW_C.htm,PAXSTAT,PAXSTAT - Data Reliability Status Flag
PAXRAW_C.htm,PAXCAL,PAXCAL - Was the Monitor in Calibration?
PAXRAW_C.htm,PAXDAY,PAXDAY - Day of the Week
PAXRAW_C.htm,PAXN,PAXN - Sequential Observation Number
PAXRAW_C.htm,PAXHOUR,PAXHOUR - Hour of the Day
PAXRAW_C.htm,PAXMINUT,PAXMINUT - Minute of the Hour
PAXRAW_C.htm,PAXINTEN,PAXINTEN - Device Intensity Value
PFQ_C.htm,SEQN,SEQN - Respondent sequence number
PFQ_C.htm,PFQ010,"PFQ010 - Physical,mental,emotional limitations"
PFQ_C.htm,PFQ015,PFQ015 - Able to take part in most type of play
PFQ_C.htm,PFQ020,"PFQ020 - Crawl, walk, run, play limitations"
PFQ_C.htm,PFQ030,PFQ030 - Long term impairment/health problem
PFQ_C.htm,PFQ035A,PFQ035A - CHECK ITEM
PFQ_C.htm,PFQ041,PFQ041 - Receive Special Ed or Early Intervention
PFQ_C.htm,PFQ049,PFQ049 - Limitations keeping you from working
PFQ_C.htm,PFQ051,PFQ051 - Limited in amount of work you can do
PFQ_C.htm,PFQ054,PFQ054 - Need special equipment to walk
PFQ_C.htm,PFQ057,PFQ057 - Experience confusion/memory problems
PFQ_C.htm,PFQ058,PFQ058 - CHECK ITEM
PFQ_C.htm,PFQ059,"PFQ059 - Physical, mental, emotional limitations"
PFQ_C.htm,PFQ059A,PFQ059A - CHECK ITEM
PFQ_C.htm,PFQ061A,PFQ061A - Managing money difficulty
PFQ_C.htm,PFQ061B,PFQ061B - Walking for a quarter mile difficulty
PFQ_C.htm,PFQ061C,PFQ061C - Walking up ten steps difficulty
PFQ_C.htm,PFQ061D,"PFQ061D - Stooping, crouching, kneeling difficulty"
PFQ_C.htm,PFQ061E,PFQ061E - Lifting or carrying difficulty
PFQ_C.htm,PFQ061F,PFQ061F - House chore difficulty
PFQ_C.htm,PFQ061G,PFQ061G - Preparing meals difficulty
PFQ_C.htm,PFQ061H,PFQ061H - Walking between rooms on same floor
PFQ_C.htm,PFQ061I,PFQ061I - Standingup from armless chair difficulty
PFQ_C.htm,PFQ061J,PFQ061J - Getting in and out of bed difficulty
PFQ_C.htm,PFQ061K,"PFQ061K - Using fork, knife, drinking from cup"
PFQ_C.htm,PFQ061L,PFQ061L - Dressing yourself difficulty
PFQ_C.htm,PFQ061M,PFQ061M - Standing for long periods difficulty
PFQ_C.htm,PFQ061N,PFQ061N - Sitting for long periods difficulty
PFQ_C.htm,PFQ061O,PFQ061O - Reaching up over head difficulty
PFQ_C.htm,PFQ061P,PFQ061P - Grasp/holding small objects difficulty
PFQ_C.htm,PFQ061Q,"PFQ061Q - Going out to movies, events difficulty"
PFQ_C.htm,PFQ061R,PFQ061R - Attending social event difficulty
PFQ_C.htm,PFQ061S,PFQ061S - Leisure activity at home difficulty
PFQ_C.htm,PFQ061T,PFQ061T - Push or pull large objects difficulty
PFQ_C.htm,PFQ066A,PFQ066A - CHECK ITEM
PFQ_C.htm,PFQ063A,PFQ063A - Health problems causing difficulty
PFQ_C.htm,PFQ063B,PFQ063B - Health problems causing difficulty
PFQ_C.htm,PFQ063C,PFQ063C - Health problems causing difficulty
PFQ_C.htm,PFQ063D,PFQ063D - Health problems causing difficulty
PFQ_C.htm,PFQ063E,PFQ063E - Health problems causing difficulty
PFQ_C.htm,PFD069A,"PFD069A - Arthritis or rheumatism probl, days"
PFQ_C.htm,PFD069B,"PFD069B - Back or neck problems, days"
PFQ_C.htm,PFD069C,"PFD069C - Cancer condition, days"
PFQ_C.htm,PFD069D,"PFD069D - Depression/anxiety/emotional probl, days"
PFQ_C.htm,PFD069E,"PFD069E - Other development problems, days"
PFQ_C.htm,PFD069F,"PFD069F - Diabetes condition, days"
PFQ_C.htm,PFD069G,"PFD069G - Fractures/bone/joint injury probl, days"
PFQ_C.htm,PFD069H,"PFD069H - Hearing problems, days"
PFQ_C.htm,PFD069I,"PFD069I - Heart problems, days"
PFQ_C.htm,PFD069J,"PFD069J - Hypertension or high blood pressure,days"
PFQ_C.htm,PFD069K,"PFD069K - Lung or breathing problems, days"
PFQ_C.htm,PFD069L,"PFD069L - Mental retardation condition, days"
PFQ_C.htm,PFD069M,"PFD069M - Other injury problems, days"
PFQ_C.htm,PFD069N,"PFD069N - Senility condition, days"
PFQ_C.htm,PFD069O,"PFD069O - Stroke problems, days"
PFQ_C.htm,PFD069P,"PFD069P - Vision problems, days"
PFQ_C.htm,PFD069Q,"PFD069Q - Weight problems, days"
PFQ_C.htm,PFD069R,"PFD069R - Other impairment problems, days"
PFQ_C.htm,PFQ090,PFQ090 - Require special healthcare equipment
RDQ_C.htm,SEQN,SEQN - Respondent sequence number
RDQ_C.htm,RDQ005A,RDQ005A - CHECK ITEM
RDQ_C.htm,RDQ031,RDQ031 - Coughing most days - over 3 mo period
RDQ_C.htm,RDD040,RDD040 - # years had cough problem
RDQ_C.htm,RDQ050,RDQ050 - Bring up phlegm most days - 3 mo period
RDQ_C.htm,RDD060,RDD060 - # years bringing up phlegm problem
RDQ_C.htm,RDQ070,RDQ070 - Wheezing or whistling in chest - past yr
RDQ_C.htm,RDQ080,RDQ080 - # wheezing/whistling attacks past year
RDQ_C.htm,RDQ090,RDQ090 - Wheezing disturb sleep in past year
RDQ_C.htm,RDQ100,RDQ100 - Chest sound wheezy during exercise
RDQ_C.htm,RDD120,RDD120 - Got medical attentn for wheezing attack
RDQ_C.htm,RDQ134,RDQ134 - Doctor prescribe wheezing medication
RDQ_C.htm,RDQ135,RDQ135 - Limit usual activities due to wheezing
RDQ_C.htm,RDQ136,RDQ136 - CHECK ITEM
